game_pk,at_bat_index,at_bat_number,event_index,pitch_number,play_id,call_description,balls_after_pitch,strikes_after_pitch,outs_after_pitch,abs_overturned,abs_in_progress,review_type,challenge_team_id,batting_team_id,fielding_team_id,challenge_side,abs_player_id,abs_player_name
823148,45,46,3,3.0,563195b0-7714-3a2d-a5f6-5e04c9241379,Called Strike,1,2,0,True,False,MJ,136.0,133,136,fielding,641598.0,Mitch Garver
823148,47,48,0,1.0,ee2c9ac6-b260-302c-8d37-a76b6f5b26cf,Called Strike,0,1,0,True,False,MJ,136.0,133,136,fielding,641598.0,Mitch Garver
823148,47,48,1,2.0,cc5aa0c2-376c-3ed3-82a3-5dd8f4ccb2fc,Ball,1,1,0,True,False,MJ,133.0,133,136,batting,643446.0,Jeff McNeil
823148,51,52,2,1.0,c77513d2-b971-3a45-8c9a-0c9d581aa0be,Called Strike,0,1,1,True,False,MJ,133.0,136,133,fielding,669127.0,Shea Langeliers
823148,66,67,0,1.0,f47e2e77-9064-3b73-aa84-3f64190cd269,Called Strike,0,1,2,True,False,MJ,136.0,133,136,fielding,641598.0,Mitch Garver
823148,77,78,5,6.0,072b9cfd-75a7-36c2-adf6-16903fc02720,Ball,3,2,2,False,False,MJ,136.0,133,136,fielding,641598.0,Mitch Garver
823150,1,2,2,3.0,02cc437a-220f-3f0e-b1dc-deb9a4d411bf,Called Strike,2,1,0,True,False,MJ,136.0,140,136,fielding,641598.0,Mitch Garver
823150,60,61,0,1.0,9c9d571f-9d58-31a4-95fd-22115f8b069f,Ball,1,0,2,True,False,MJ,140.0,140,136,batting,694671.0,Wyatt Langford
823151,21,22,0,1.0,810ae714-bd2d-3087-a7e9-5547f1abf632,Called Strike,0,1,0,True,False,MJ,140.0,136,140,fielding,543309.0,Kyle Higashioka
823151,28,29,5,5.0,a86c5211-893f-37b8-b707-62480db2a722,Ball,3,2,1,False,False,MJ,136.0,140,136,fielding,669923.0,George Kirby
823152,33,34,1,2.0,24c89438-d994-33cd-a8d1-a8b273fcb605,Ball,2,0,0,True,False,MJ,136.0,136,140,batting,670042.0,Luke Raley
823152,47,48,2,3.0,bde86a57-c9bc-30c3-bb97-18da7c03802a,Called Strike,1,2,1,False,False,MJ,140.0,140,136,batting,669701.0,Josh Smith
823152,74,75,2,3.0,db7e0811-ae58-3f02-9525-83f7dca8d9a3,Called Strike,2,1,0,True,False,MJ,136.0,140,136,fielding,663728.0,Cal Raleigh
823153,4,5,2,3.0,27733718-8ffc-31ac-b396-2e33ccde3416,Called Strike,1,2,0,False,False,MJ,136.0,136,117,batting,680977.0,Brendan Donovan
823153,25,26,0,1.0,43a2b63e-82b0-3251-9122-9390d0e27a12,Called Strike,0,1,2,True,False,MJ,117.0,136,117,fielding,673237.0,Yainer Diaz
823153,43,44,1,2.0,fa2890d7-0a44-38b5-b2b9-633286524058,Called Strike,0,2,2,True,False,MJ,117.0,136,117,fielding,673237.0,Yainer Diaz
823154,34,35,0,1.0,2175d7c3-18a4-32a2-887f-635b80352156,Called Strike,0,1,1,False,False,MJ,136.0,136,117,batting,647304.0,Josh Naylor
823156,8,9,1,2.0,5e00ec54-cfb5-339a-818f-eed68f54c9dc,Ball,2,0,0,False,False,MJ,117.0,136,117,fielding,543877.0,Christian Vázquez
823156,16,17,1,1.0,2a9581c8-3ed2-3fea-a4bc-04ab4583ba0e,Called Strike,0,1,1,False,False,MJ,117.0,117,136,batting,694388.0,Joey Loperfido
823156,17,18,1,2.0,54416108-3ae9-34b7-9284-b228a8927f24,Called Strike,0,2,2,True,False,MJ,136.0,117,136,fielding,663728.0,Cal Raleigh
823156,20,21,4,4.0,66335e72-6a1a-3ecc-bc92-37bc1e13b886,Ball,2,2,1,True,False,MJ,136.0,136,117,batting,663728.0,Cal Raleigh
823156,55,56,3,3.0,a5d00b76-b0ff-3570-b4f1-f8cd362ab662,Called Strike,1,2,0,True,False,MJ,136.0,117,136,fielding,663728.0,Cal Raleigh
823156,78,79,2,3.0,7ceed95d-0488-32a0-9178-157065ca729d,Ball,3,0,2,False,False,MJ,136.0,117,136,fielding,663728.0,Cal Raleigh
823157,1,2,1,2.0,42b67988-3a58-310e-aa9d-80e7327a4873,Ball,1,1,1,False,False,MJ,136.0,147,136,fielding,663728.0,Cal Raleigh
823157,14,15,1,2.0,10efa2c4-e972-3bb0-ba17-4c90fb04ea07,Called Strike,1,1,1,True,False,MJ,147.0,136,147,fielding,669224.0,Austin Wells
823157,42,43,1,2.0,75b57d46-77df-3b16-bf9b-14eabc22ee05,Ball,1,1,1,True,False,MJ,136.0,136,147,batting,680977.0,Brendan Donovan
823157,45,46,2,3.0,a128e3cf-e3fe-3c2f-826a-8fa32b033e4a,Called Strike,1,2,1,False,False,MJ,147.0,147,136,batting,669224.0,Austin Wells
823157,48,49,2,2.0,47f79cc9-089d-3b15-8fc6-578470b90bd3,Ball,1,1,1,True,False,MJ,136.0,136,147,batting,647304.0,Josh Naylor
823157,53,54,1,2.0,9e1db4e8-b647-3c63-91d5-4a49389dce0d,Ball,2,0,2,False,False,MJ,136.0,147,136,fielding,663728.0,Cal Raleigh
823158,16,17,0,1.0,c5185a14-388c-3c69-b646-f77c4d2dfe25,Ball,1,0,0,True,False,MJ,147.0,147,136,batting,663757.0,Trent Grisham
823158,27,28,0,1.0,3727a740-3167-39de-a773-be29009ab486,Called Strike,0,1,1,True,False,MJ,147.0,136,147,fielding,608331.0,Max Fried
823158,32,33,1,2.0,cb27d422-74e0-3fb8-90d3-3a97164d49fb,Called Strike,0,2,2,True,False,MJ,136.0,147,136,fielding,663728.0,Cal Raleigh
823158,59,60,3,3.0,971d5de9-c506-3f35-af81-d52dddbc0474,Called Strike,1,2,0,False,False,MJ,136.0,136,147,batting,660844.0,Leo Rivas
823159,18,19,1,2.0,2e489c9f-3d4e-3c58-bd63-73904d18b591,Ball,2,0,1,True,False,MJ,147.0,147,136,batting,676609.0,José Caballero
823159,25,26,2,3.0,1443a13b-3228-3905-b21b-85f0b756f85a,Ball,2,1,0,True,False,MJ,147.0,147,136,batting,700250.0,Ben Rice
823159,26,27,4,5.0,2e245811-b6f1-3ece-8432-00fd276bb510,Ball,2,2,1,True,False,MJ,147.0,147,136,batting,519317.0,Giancarlo Stanton
823159,27,28,0,1.0,92447309-c733-3e27-8978-9c1d5ceab751,Ball,1,0,2,True,False,MJ,147.0,147,136,batting,665862.0,Jazz Chisholm Jr.
823161,42,43,2,3.0,3b612b8c-d6d1-31e2-8c8b-40d929a2ba6b,Called Strike,2,1,2,True,False,MJ,136.0,114,136,fielding,663728.0,Cal Raleigh
823161,53,54,1,2.0,a680b018-020a-3057-9691-0fe4165171e0,Called Strike,0,2,2,False,False,MJ,114.0,114,136,batting,677587.0,Brayan Rocchio
823161,78,79,2,3.0,b2843c64-e6dd-3779-9a60-b778a4100e6c,Called Strike,1,2,0,False,False,MJ,114.0,114,136,batting,800050.0,Chase DeLauter
823162,28,29,4,4.0,e780c597-4e47-322b-b1bf-7115ef367e3f,Ball,2,2,1,False,False,MJ,114.0,136,114,fielding,666310.0,Bo Naylor
823162,41,42,0,1.0,85945d00-8f26-3c52-a973-24370fcd574f,Ball,1,0,0,False,False,MJ,136.0,114,136,fielding,663728.0,Cal Raleigh
823231,19,20,1,1.0,5a548416-bfce-35dc-838e-fc3f5d640be8,Ball,1,0,2,False,False,MJ,137.0,119,137,fielding,672275.0,Patrick Bailey
823231,34,35,0,1.0,5d5dfd1c-ee3c-35a2-9826-c6d1b4a0835d,Ball,1,0,0,True,False,MJ,137.0,137,119,batting,808982.0,Jung Hoo Lee
823231,36,37,4,5.0,3112fb76-fe9d-3f94-96a7-c2db90bb9e7a,Called Strike,3,2,1,True,False,MJ,119.0,137,119,fielding,669257.0,Will Smith
823231,51,52,1,2.0,377c9dd4-6e05-31be-bb8c-48df873185c4,Called Strike,1,1,0,True,False,MJ,119.0,137,119,fielding,669257.0,Will Smith
823231,57,58,0,1.0,f7bf2ec8-28a4-3ae9-9134-0a0394536010,Ball,1,0,1,False,False,MJ,137.0,119,137,fielding,672275.0,Patrick Bailey
823232,8,9,1,2.0,a4593b0a-9b63-3a8a-a0ff-9480e02288f9,Ball,1,1,1,True,False,MJ,137.0,137,146,batting,656305.0,Matt Chapman
823232,17,18,0,1.0,6cd3e9e8-239b-390f-8923-ebe205e22b81,Called Strike,0,1,2,True,False,MJ,146.0,137,146,fielding,689414.0,Liam Hicks
823232,54,55,1,2.0,dc6ed17b-90c2-3a84-b1b6-c057408d1a9a,Called Strike,1,1,1,False,False,MJ,137.0,137,146,batting,669477.0,Casey Schmitt
823232,56,57,2,3.0,116afd37-2220-330f-940c-957548d1ee28,Ball,2,1,2,False,False,MJ,146.0,137,146,fielding,645261.0,Sandy Alcantara
823232,57,58,5,4.0,73affc95-0ab5-3f8b-adf0-151d1f50aa07,Ball,2,2,2,False,False,MJ,146.0,137,146,fielding,689414.0,Liam Hicks
823232,80,81,9,5.0,86f6a29a-eb90-3ea3-b779-48250d747263,Called Strike,3,2,0,False,False,MJ,137.0,137,146,batting,666464.0,Jerar Encarnacion
823233,1,2,1,2.0,86ad71b0-060b-3b4b-aa64-6e31cfca8dc8,Called Strike,1,1,1,True,False,MJ,137.0,119,137,fielding,672275.0,Patrick Bailey
823233,38,39,1,2.0,99c1b8f4-3958-3eaa-81a6-494f05d96c54,Called Strike,1,1,2,True,False,MJ,119.0,137,119,fielding,607192.0,Tyler Glasnow
823233,61,62,3,3.0,c529f97c-d1ab-3d1a-b1b4-a259f55a218d,Ball,2,1,2,True,False,MJ,119.0,119,137,batting,660271.0,Shohei Ohtani
823233,64,65,2,3.0,0b332ae6-9855-3c92-a235-24a90adb71c9,Called Strike,1,2,2,True,False,MJ,119.0,137,119,fielding,687221.0,Dalton Rushing
823234,44,45,3,4.0,f223bb37-beb5-3bc3-bf43-9ce8a42370cc,Ball,3,1,1,True,False,MJ,137.0,137,143,batting,650333.0,Luis Arraez
823234,45,46,6,5.0,ef53a0f4-bbd7-3565-bfea-0963aa06e9c8,Called Strike,3,2,1,False,False,MJ,137.0,137,143,batting,656305.0,Matt Chapman
823234,56,57,2,3.0,cea58dec-fb1c-3b34-93e1-9d23f4987036,Called Strike,1,2,2,True,False,MJ,143.0,137,143,fielding,665561.0,Rafael Marchán
823234,57,58,2,1.0,ccdc818e-7ba0-3d30-9653-635e0acb529e,Ball,1,0,0,False,False,MJ,137.0,143,137,fielding,672275.0,Patrick Bailey
823235,30,31,0,1.0,b5d69d1b-701b-3ff8-8cae-e2f5fb78b981,Ball,1,0,2,True,False,MJ,137.0,137,143,batting,666464.0,Jerar Encarnacion
823236,52,53,7,5.0,b8a983d6-2024-349a-a65e-74cfda60a9ba,Called Strike,3,2,2,False,False,MJ,119.0,119,137,batting,660271.0,Shohei Ohtani
823236,59,60,3,4.0,f566c64c-dd9f-3b25-ad2f-b43d27329fc8,Ball,2,2,1,True,False,MJ,119.0,119,137,batting,571970.0,Max Muncy
823236,62,63,0,1.0,7f74dc9d-798e-319b-9953-7005a3321f04,Called Strike,0,1,1,True,False,MJ,119.0,137,119,fielding,669257.0,Will Smith
823236,67,68,6,6.0,ba03ef0d-74c4-394d-92ae-dda567510d4e,Ball,3,2,2,False,False,MJ,137.0,119,137,fielding,672275.0,Patrick Bailey
823237,18,19,5,6.0,f462ddd2-4c3f-34dc-bc81-bef08a2f6ae4,Ball,2,2,0,False,False,MJ,137.0,143,137,fielding,672275.0,Patrick Bailey
823237,50,51,3,3.0,f26a6d1d-63f3-3981-8e2d-1fb3526195d6,Called Strike,1,2,0,True,False,MJ,143.0,137,143,fielding,592663.0,J.T. Realmuto
823237,77,78,1,,,"Umpire reviewed (tag play), call on the field was upheld: Adolis García steals (1) 2nd base.",1,0,2,False,False,NA,,143,137,unknown,,
823238,38,39,0,1.0,f06fcad9-7874-3a53-842c-9bdd02835b5e,Ball,1,0,2,False,False,MJ,137.0,121,137,fielding,672275.0,Patrick Bailey
823238,64,65,1,2.0,eeea0b82-2051-3e69-ad4a-e4dea43f59ed,Called Strike,0,2,2,False,False,MJ,137.0,137,121,batting,650333.0,Luis Arraez
823239,10,11,1,2.0,0af378b9-8674-312d-9c79-859c5b1436f0,Called Strike,1,1,1,True,False,MJ,137.0,121,137,fielding,672275.0,Patrick Bailey
823239,38,39,0,1.0,74b8a01b-78fa-3116-bdb6-ebc562f2271b,Ball,1,0,2,True,False,MJ,121.0,121,137,batting,668901.0,Mark Vientos
823240,3,4,1,2.0,9eb2cebb-048c-3f90-821f-cae7218d7100,Called Strike,1,1,0,True,False,MJ,137.0,121,137,fielding,672275.0,Patrick Bailey
823240,55,56,3,3.0,a39a9b5e-92e1-3296-a133-74310f427682,Called Strike,1,2,0,False,False,MJ,137.0,137,121,batting,656305.0,Matt Chapman
823240,58,59,4,5.0,5018507f-eb88-3b64-9d30-808c0db4ef90,Foul,2,2,2,False,False,MI,137.0,137,121,batting,,
823240,72,73,2,3.0,1263722d-de01-3b1f-a223-e7f0600340cc,Ball,2,1,0,True,False,MJ,121.0,121,137,batting,668901.0,Mark Vientos
823241,18,19,5,5.0,b8edcd01-2307-3d9b-98a2-875fe9b7e34b,Ball,3,2,1,True,False,MJ,147.0,147,137,batting,663757.0,Trent Grisham
823241,27,28,6,7.0,a2ff2bc3-16eb-3504-8aa4-412001d072e0,Ball,3,2,2,True,False,MJ,137.0,137,147,batting,671218.0,Heliot Ramos
823241,44,45,0,1.0,75b41ced-33ce-3091-ad29-6f78ac64023b,Called Strike,0,1,2,True,False,MJ,137.0,147,137,fielding,672275.0,Patrick Bailey
823241,53,54,1,2.0,a867507d-f101-3ea8-a0b0-6628171250eb,Called Strike,0,2,1,True,False,MJ,147.0,137,147,fielding,669224.0,Austin Wells
823241,66,67,7,6.0,13bd45cf-e1ef-366d-8238-ee8f5190cff6,Ball,3,2,0,True,False,MJ,137.0,137,147,batting,671218.0,Heliot Ramos
823243,35,36,1,2.0,89c91b63-696b-3028-9f51-e525ccebb210,Ball,2,0,0,True,False,MJ,147.0,147,137,batting,592450.0,Aaron Judge
823243,54,55,4,3.0,52334c55-fadc-3bd2-bd22-0d2b22b602eb,Ball,3,0,1,False,False,MJ,137.0,147,137,fielding,672275.0,Patrick Bailey
823243,55,56,1,2.0,8d62286f-86fe-3947-967f-0cd665126adb,Called Strike,0,2,1,True,False,MJ,137.0,147,137,fielding,672275.0,Patrick Bailey
823313,18,19,0,1.0,89d78816-7e99-3562-9eb7-9ebb46231464,Ball,1,0,0,True,False,MJ,136.0,136,135,batting,641487.0,J.P. Crawford
823313,39,40,1,2.0,1b7679a2-d5ce-3047-985c-652476ae966c,Ball,1,1,1,True,False,MJ,135.0,135,136,batting,593428.0,Xander Bogaerts
823313,48,49,1,2.0,c637234d-bbc3-314b-88a3-a26196f67a1c,Ball,1,1,2,False,False,MJ,135.0,136,135,fielding,669134.0,Luis Campusano
823313,56,57,3,3.0,1a1164a6-c88d-32a2-b041-67bd76c27ebd,Called Strike,2,1,0,True,False,MJ,136.0,135,136,fielding,663728.0,Cal Raleigh
823314,25,26,1,2.0,8031264f-6034-3a7e-b40f-1f9ffeeefc0e,Called Strike,1,1,2,True,False,MJ,135.0,136,135,fielding,669134.0,Luis Campusano
823314,33,34,0,1.0,b933932a-aa45-356c-ae25-ec038931fbf9,Called Strike,0,1,2,False,False,MJ,135.0,135,136,batting,592518.0,Manny Machado
823314,35,36,1,2.0,2f72d6c9-a3ac-3440-8f4e-8902265f6d37,Called Strike,1,1,1,False,False,MJ,136.0,136,135,batting,668227.0,Randy Arozarena
823314,61,62,2,2.0,ad6aae9e-28a3-3da5-81da-cdda6aa09920,Called Strike,1,1,0,True,False,MJ,135.0,136,135,fielding,669134.0,Luis Campusano
823315,68,69,1,2.0,0150041f-587d-374d-87aa-abd4d59c3658,Ball,1,1,2,False,False,MJ,135.0,136,135,fielding,669134.0,Luis Campusano
823316,1,2,6,,,"Rockies challenged (tag play), call on the field was overturned: Edouard Julien steals (2) 2nd base.",1,2,0,True,False,MA,115.0,115,135,batting,,
823316,49,50,0,1.0,6c3e5f30-b8b6-3cac-8a54-e08f2c619e04,Ball,1,0,1,False,False,MJ,115.0,135,115,fielding,664954.0,Brett Sullivan
823317,22,23,3,4.0,7590d080-2d32-3270-b75e-4b696746b721,Ball,3,1,2,True,False,MJ,135.0,135,115,batting,593428.0,Xander Bogaerts
823317,50,51,4,5.0,940a014e-fe0d-3aab-84a6-af99506e3305,Called Strike,3,2,0,False,False,MJ,115.0,115,135,batting,696100.0,Hunter Goodman
823318,0,1,5,3.0,abe0be78-4763-3486-8096-2742e6415d9c,Ball,2,1,0,True,False,MJ,115.0,115,135,batting,666397.0,Edouard Julien
823318,21,22,0,1.0,959478ea-6ee4-3f84-b956-6bc299f67ff6,Called Strike,0,1,0,True,False,MJ,135.0,115,135,fielding,669134.0,Luis Campusano
823318,22,23,2,3.0,d61d7eb0-8e7e-3d87-9306-2347cbdbe294,Ball,2,1,1,True,False,MJ,115.0,115,135,batting,666160.0,Mickey Moniak
823318,47,48,1,2.0,a63587a4-e60e-3a6a-8019-84f7b7c4d691,Called Strike,0,2,1,True,False,MJ,115.0,135,115,fielding,664954.0,Brett Sullivan
823318,52,53,3,3.0,a3e737d1-0bf4-3b51-a0fc-0383d52b52ce,Ball,2,1,2,True,False,MJ,115.0,115,135,batting,696100.0,Hunter Goodman
823318,54,55,1,1.0,0e48d4ec-e4eb-3493-bcc8-32b23c32ec6f,Called Strike,0,1,2,False,False,MJ,115.0,115,135,batting,687597.0,Jordan Beck
823318,56,57,4,4.0,617a40d3-1a9a-3a52-bcc3-e5f87f1028e2,Called Strike,3,1,0,True,False,MJ,115.0,135,115,fielding,664954.0,Brett Sullivan
823318,58,59,3,3.0,3292185e-c0e9-3739-b056-2e5537e6fa44,Ball,3,0,2,False,False,MJ,115.0,135,115,fielding,664954.0,Brett Sullivan
823318,65,66,2,3.0,ce2a7c06-7e2d-3da9-996a-c58e7f12fdec,Ball,3,0,0,True,False,MJ,135.0,135,115,batting,593428.0,Xander Bogaerts
823319,7,8,0,1.0,c50de6d1-b880-3eb7-99ac-608f883ce181,Ball,1,0,1,True,False,MJ,115.0,115,135,batting,681198.0,TJ Rumfield
823319,12,13,0,1.0,e4ed2fad-505d-34e6-a392-9e425ebb8187,Called Strike,0,1,2,True,False,MJ,115.0,135,115,fielding,696100.0,Hunter Goodman
823319,18,19,1,2.0,5c270ba8-8057-3069-8a5f-7c3ea498b706,Called Strike,0,2,2,True,False,MJ,135.0,115,135,fielding,666023.0,Freddy Fermin
823319,30,31,0,1.0,daa7e19f-6d88-3d08-a803-3e755d6b9a5d,Called Strike,0,1,1,True,False,MJ,115.0,135,115,fielding,696100.0,Hunter Goodman
823319,41,42,5,4.0,1f75f9b7-d5b8-3868-a6e3-4bdd4a90cd5a,Called Strike,2,2,0,False,False,MJ,115.0,115,135,batting,687859.0,Troy Johnston
823319,49,50,1,2.0,266d5b03-21a4-3fe4-848c-7dec7ea35780,Called Strike,1,1,0,False,False,MJ,115.0,115,135,batting,650489.0,Willi Castro
823319,61,62,2,,,"Padres challenged (tag play), call on the field was upheld: pitcher Juan Mejia picks off Fernando Tatis Jr. at 2nd on throw to second baseman Willi Castro.",0,1,2,False,False,MA,135.0,135,115,batting,,
823319,79,80,2,2.0,9eba288e-9f5f-3942-9ab9-99bcc60ba4af,Called Strike,1,1,0,True,False,MJ,135.0,115,135,fielding,669134.0,Luis Campusano
823319,83,84,3,4.0,63169f0f-501f-3f67-a0f2-c59a75f59f2e,Ball,3,1,2,False,False,MJ,135.0,115,135,fielding,669134.0,Luis Campusano
823319,88,89,0,1.0,b1af166d-121a-3c6f-b2e7-1409692348a4,Called Strike,0,1,2,True,False,MJ,115.0,135,115,fielding,664954.0,Brett Sullivan
823320,16,17,1,2.0,a90c5707-95e8-3da0-a85e-48674f120f57,Ball,2,0,1,False,False,MJ,135.0,137,135,fielding,669134.0,Luis Campusano
823320,30,31,1,2.0,db1ba049-4190-3cab-a52c-812b5758e66f,Ball,2,0,0,True,False,MJ,135.0,135,137,batting,592518.0,Manny Machado
823320,66,67,1,2.0,a679265a-f23e-3623-9cf9-54f60bda4107,Ball,1,1,2,False,False,MJ,137.0,135,137,fielding,672275.0,Patrick Bailey
823321,18,19,1,2.0,72fb1b4e-7fb5-387f-b1c2-08c94961f86a,Ball,1,1,2,False,False,MJ,135.0,137,135,fielding,666023.0,Freddy Fermin
823323,50,51,9,9.0,f6fd1891-aad1-373b-9a64-ae9b3b9465ac,Ball,3,2,2,True,False,MJ,135.0,135,116,batting,630105.0,Jake Cronenworth
823323,67,68,1,2.0,95e0c9ab-c18d-3425-ad51-2095580b2b43,Called Strike,0,2,2,True,False,MJ,135.0,116,135,fielding,666023.0,Freddy Fermin
823324,17,18,2,3.0,7e4a6160-3a40-3047-ad09-74f133f0a0e9,Called Strike,1,2,2,True,False,MJ,135.0,116,135,fielding,669134.0,Luis Campusano
823324,24,25,4,5.0,f9d9aa65-d43c-3e8d-8cec-9f59a658aca2,Called Strike,3,2,2,True,False,MJ,135.0,116,135,fielding,669134.0,Luis Campusano
823325,40,41,1,2.0,c031e5eb-4c5b-3d45-b5be-dae631d4e0d6,Ball,1,1,2,True,False,MJ,116.0,116,135,batting,595879.0,Javier Báez
823393,25,26,1,2.0,4756c922-3a32-333f-9de2-f26c9ffd7d52,Called Strike,0,2,0,True,False,MJ,139.0,134,139,fielding,676439.0,Hunter Feduccia
823393,63,64,1,,,"Umpire reviewed (tag play), call on the field was upheld: Konnor Griffin steals (4) 2nd base.",0,1,1,False,False,NA,,134,139,unknown,,
823394,8,9,0,1.0,b4de4aa1-cbc2-3f33-a3e1-7f7bbb477e4b,Called Strike,0,1,2,False,False,MJ,134.0,134,139,batting,542303.0,Marcell Ozuna
823394,8,9,1,2.0,e038ecf6-73ae-3ac6-a566-f7f2b9048c34,Called Strike,0,2,2,True,False,MJ,139.0,134,139,fielding,676439.0,Hunter Feduccia
823396,27,28,2,3.0,d2a5c8f2-d5c4-3ca0-a858-1c9700eaf4bb,Ball,2,1,0,True,False,MJ,134.0,134,120,batting,542303.0,Marcell Ozuna
823396,42,43,0,1.0,69c3068a-5807-32e7-b966-2b549edfcc9b,Called Strike,0,1,2,True,False,MJ,120.0,134,120,fielding,686452.0,Drew Millas
823396,42,43,1,2.0,2e772a8c-7264-3766-b3d7-7da215eca7c6,Ball,1,1,2,False,False,MJ,120.0,134,120,fielding,686452.0,Drew Millas
823396,80,81,1,1.0,f2ddc57e-efcb-3575-b075-c6bddf912514,Called Strike,0,1,0,True,False,MJ,120.0,134,120,fielding,690925.0,Clayton Beeter
823396,80,81,2,,,"Nationals challenged (tag play), call on the field was upheld: Clayton Beeter challenged (pitch result), call on the field was overturned: Jake Mangum steals (2) 2nd base.",0,1,0,False,False,MA,120.0,134,120,fielding,,
823397,8,9,1,2.0,d5464207-1f67-3818-baea-00ef458ce76d,Ball,1,1,1,True,False,MJ,139.0,139,134,batting,641584.0,Jake Fraley
823397,12,13,0,1.0,763665dd-4588-3a2d-902d-82dd1d7c877c,Called Strike,0,1,1,True,False,MJ,139.0,134,139,fielding,663743.0,Nick Fortes
823397,21,22,4,5.0,94677434-d259-3cb1-b33a-4e20eedbb89c,Called Strike,3,2,1,False,False,MJ,134.0,134,139,batting,668804.0,Bryan Reynolds
823397,24,25,2,3.0,f32bbe31-bda7-3360-ac60-703cfb614ae4,Called Strike,1,2,0,False,False,MJ,139.0,139,134,batting,691406.0,Junior Caminero
823397,32,33,1,1.0,db35257a-384d-3f79-a023-bcb00335a5e8,Ball,1,0,2,False,False,MJ,139.0,134,139,fielding,663743.0,Nick Fortes
823397,70,71,0,1.0,0b0aef24-8d24-300c-8a12-889fdb3c3b00,Ball,1,0,1,False,False,MJ,134.0,139,134,fielding,680779.0,Henry Davis
823398,10,11,2,3.0,feb565d7-6d8c-3d3c-a496-bd253cc1415c,Called Strike,1,2,0,False,False,MJ,120.0,120,134,batting,678391.0,Jorbit Vivas
823398,12,13,2,2.0,ad041b5b-f3a3-3807-8de4-142da741c40f,Called Strike,1,1,1,True,False,MJ,134.0,120,134,fielding,663698.0,Joey Bart
823398,42,43,5,4.0,eb329afe-d6c7-3cdc-90ea-19c30ca7bc93,Ball,2,2,1,True,False,MJ,134.0,134,120,batting,665833.0,Oneil Cruz
823398,44,45,2,3.0,3f4b81e3-7d90-3b66-b1e1-574b8e5b7514,Ball,2,1,0,False,False,MJ,134.0,120,134,fielding,663698.0,Joey Bart
823398,69,70,2,3.0,5f439042-1345-3fc9-a310-ac64f97ad42a,Called Strike,1,2,1,False,False,MJ,120.0,120,134,batting,695578.0,James Wood
823399,41,42,0,1.0,79e819c3-ff68-3fb2-87df-e98ca4c2ca2a,Ball,1,0,2,False,False,MJ,120.0,134,120,fielding,660688.0,Keibert Ruiz
823399,52,53,3,3.0,d49dbc26-8d69-325d-97fc-08b89121f821,Ball,1,2,2,False,False,MJ,134.0,120,134,fielding,680779.0,Henry Davis
823399,63,64,4,1.0,995fbe88-c5c7-3445-943c-e6a8a76d1dfe,Ball,1,0,0,False,False,MJ,134.0,120,134,fielding,680779.0,Henry Davis
823400,87,88,2,3.0,055406bc-bb1a-3946-94f6-ad128ade2887,Ball,1,2,2,False,False,MJ,134.0,120,134,fielding,680779.0,Henry Davis
823401,30,31,0,1.0,0c27d794-c031-3240-92cf-4204fe1dcf71,Ball,1,0,0,True,False,MJ,134.0,134,135,batting,542303.0,Marcell Ozuna
823401,50,51,2,3.0,2fd4bcab-0437-3e16-b914-ba22e1ce0b00,Ball,3,0,0,True,False,MJ,134.0,134,135,batting,542303.0,Marcell Ozuna
823401,66,67,2,2.0,d79042a9-ff7a-3973-ba28-a0284809ed8a,Called Strike,1,1,0,True,False,MJ,135.0,134,135,fielding,666023.0,Freddy Fermin
823401,75,76,0,1.0,ce95d928-7d41-35bf-9d46-1d994950463c,Called Strike,0,1,1,False,False,MJ,134.0,134,135,batting,687462.0,Spencer Horwitz
823402,4,5,1,2.0,f6ee84e2-4802-3121-8403-74a7a2c34119,Called Strike,0,2,1,True,False,MJ,135.0,134,135,fielding,666023.0,Freddy Fermin
823402,5,6,4,4.0,97744975-8f98-38d7-8801-bcf217de38f7,Ball,2,2,2,False,False,MJ,135.0,134,135,fielding,666023.0,Freddy Fermin
823402,10,11,2,3.0,62c2422a-49f6-33f1-bb1f-78c796371804,Ball,2,1,0,True,False,MJ,134.0,134,135,batting,656811.0,Ryan O'Hearn
823402,42,43,1,2.0,08fe0bae-ff3d-3fb5-a860-2f986b467b83,Ball,2,0,1,True,False,MJ,134.0,134,135,batting,656811.0,Ryan O'Hearn
823402,67,68,1,2.0,b931448e-191b-3c3e-84aa-bacfe85ea061,Called Strike,0,2,1,False,False,MJ,135.0,135,134,batting,592518.0,Manny Machado
823403,49,50,1,2.0,e20a7c1c-65e1-33e4-8e58-fb000390dce7,Called Strike,1,1,1,False,False,MJ,135.0,135,134,batting,657656.0,Ramón Laureano
823403,53,54,4,2.0,27a87c05-17ee-396b-8b83-1102681d039c,Called Strike,1,1,0,True,False,MJ,135.0,134,135,fielding,669134.0,Luis Campusano
823403,60,61,0,1.0,b3f79237-d56a-3b0c-aafd-676b9b58a17b,Called Strike,0,1,2,True,False,MJ,134.0,135,134,fielding,663698.0,Joey Bart
823403,61,62,1,,1bccc2db-1819-3e32-bb84-3a55fad7ebb7,Pickoff Attempt 1B,0,1,2,False,False,MA,134.0,135,134,fielding,,
823404,64,65,2,,,"Orioles challenged (tag play), call on the field was upheld: pitcher Isaac Mattson picks off Coby Mayo at 1st on throw to first baseman Spencer Horwitz.",0,1,2,False,False,MA,110.0,110,134,batting,,
